City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
312,Christchurch,NZ,-43.53,172.63,46.99,93,100,9.17,overcast clouds,0.0,0
313,Soe,ID,-9.86,124.28,73.51,61,3,8.37,clear sky,0.0,0
314,Faanui,PF,-16.48,-151.75,78.76,79,0,5.01,moderate rain,1.75,0
315,Vizinga,RU,61.07,50.1,66.18,96,21,1.97,light rain,0.59,0
316,La Ronge,CA,55.1,-105.28,64.4,72,75,12.75,broken clouds,0.0,0
317,Kaka,TM,37.35,59.61,86.95,30,86,9.86,overcast clouds,0.0,0
318,Ambulu,ID,-8.35,113.61,79.93,77,16,2.04,few clouds,0.0,0
319,Baykit,RU,61.67,96.37,54.23,78,99,10.89,overcast clouds,0.0,0
320,Rach Gia,VN,10.02,105.08,83.98,81,100,11.01,overcast clouds,0.0,0
321,Princeton,US,25.54,-80.41,84.0,88,1,5.5,clear sky,0.0,0
322,Hare Bay,CA,48.85,-54.01,46.4,100,90,19.46,light rain,0.0,0
323,Kutum,SD,14.2,24.67,74.32,60,1,19.35,clear sky,0.0,0
324,Marianske Lazne,CZ,49.96,12.7,53.6,71,100,3.36,overcast clouds,0.0,0
325,Ibotirama,BR,-12.19,-43.22,72.59,48,29,3.29,scattered clouds,0.0,0
326,Mumford,GH,5.26,-0.76,73.6,88,0,10.96,clear sky,0.0,0
327,Bakchar,RU,57.02,82.07,60.4,61,52,4.56,broken clouds,0.0,0
328,Steinbach,DE,50.17,8.57,66.99,93,75,3.36,light rain,0.0,0
329,Pedernales,DO,18.04,-71.74,81.48,77,1,2.46,clear sky,0.0,0
330,Sayyan,YE,15.17,44.32,66.33,48,27,2.33,scattered clouds,0.0,0
331,Alenquer,BR,-1.94,-54.74,75.2,94,5,4.7,clear sky,0.0,0
332,Atasu,KZ,48.68,71.64,73.49,51,27,12.57,scattered clouds,0.0,0
333,Risor,NO,58.72,9.23,59.0,90,16,1.66,few clouds,0.0,0
334,Serov,RU,59.6,60.58,72.54,78,0,5.75,clear sky,0.0,0
335,Balkanabat,TM,39.51,54.37,81.82,48,37,9.28,scattered clouds,0.0,0
336,Jasper,US,37.2,-94.35,89.6,55,1,11.41,clear sky,0.0,0
337,Elko,US,41.0,-115.5,89.6,11,1,8.05,clear sky,0.0,0
338,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,62.6,77,87,11.18,overcast clouds,0.0,0
339,Yeppoon,AU,-23.13,150.73,66.2,39,0,8.05,clear sky,0.0,0
340,Leshukonskoye,RU,64.9,45.76,53.2,93,100,7.54,overcast clouds,0.0,0
341,Tilichiki,RU,60.47,166.1,52.18,90,99,6.8,overcast clouds,0.0,0
342,Labuhan,ID,-6.88,112.21,80.89,76,7,5.86,clear sky,0.0,0
343,Bria,CF,6.54,21.99,65.41,95,84,0.94,broken clouds,0.0,0
344,Milkovo,RU,54.72,158.62,75.2,51,71,1.74,broken clouds,0.0,0
345,Changzhou,CN,31.78,119.97,71.01,86,100,1.01,moderate rain,3.44,0
346,Cascais,PT,38.7,-9.42,66.0,91,0,18.99,clear sky,0.0,0
347,Longlac,not found,38.7,-9.42,0.0,0,0,0.0,no weather description,0.0,0
348,Jinchengjiang,not found,38.7,-9.42,0.0,0,0,0.0,no weather description,0.0,0
349,Nikolayevka,RU,53.13,47.2,69.53,86,71,5.73,broken clouds,0.0,0
350,Rio Grande,BR,-32.03,-52.1,34.0,87,0,10.83,clear sky,0.0,0
351,Krasnoselkup,RU,65.7,82.47,54.57,62,40,13.04,scattered clouds,0.0,0
352,Russell,US,32.35,-85.2,91.4,74,40,3.36,scattered clouds,0.0,0
353,Altay,CN,47.87,88.12,68.74,41,94,1.66,overcast clouds,0.0,0
354,Anadyr,RU,64.75,177.48,53.6,87,75,11.18,broken clouds,0.0,0
355,Mmathubudukwane,BW,-24.6,26.43,42.8,45,0,8.05,clear sky,0.0,0
356,Savalou,BJ,7.93,1.98,70.47,95,100,6.06,overcast clouds,0.0,0
357,Buraydah,SA,26.33,43.98,91.4,22,0,5.82,clear sky,0.0,0
358,Puerto Madryn,AR,-42.77,-65.04,40.91,65,38,8.77,scattered clouds,0.0,0
359,Klerksdorp,ZA,-26.85,26.67,31.73,85,0,8.77,clear sky,0.0,0
360,Comodoro Rivadavia,AR,-45.87,-67.5,33.8,80,36,3.36,scattered clouds,0.0,0
361,Fairbanks,US,64.84,-147.72,71.6,40,40,5.32,scattered clouds,0.0,0
362,Inhambane,MZ,-23.86,35.38,67.21,71,88,20.29,overcast clouds,0.0,0
363,Malanje,AO,-9.54,16.34,54.55,55,0,3.11,clear sky,0.0,0
364,Yuty,PY,-26.6,-56.25,44.28,83,0,6.46,clear sky,0.0,0
365,Tessalit,ML,20.2,1.01,88.16,39,91,7.96,overcast clouds,0.0,0
366,Wuwei,CN,37.93,102.64,80.01,50,82,5.79,broken clouds,0.0,0
367,Grasse,FR,43.67,6.92,64.4,77,40,4.7,scattered clouds,0.0,0
368,Semey,KZ,50.41,80.23,69.8,60,10,11.18,clear sky,0.0,0
369,Grand Gaube,MU,-20.01,57.66,71.01,84,2,5.01,clear sky,0.0,0
370,Tigzirt,DZ,36.89,4.12,72.34,73,22,7.16,few clouds,0.0,0
371,Chicama,PE,-7.84,-79.15,63.79,83,70,6.42,broken clouds,0.0,0
372,Shirokiy,RU,49.76,129.52,81.45,72,56,2.71,broken clouds,0.0,0
373,Ussuriysk,RU,43.8,131.95,64.4,82,75,11.18,broken clouds,0.0,0
374,Jacareacanga,BR,-6.22,-57.75,74.53,54,8,1.68,clear sky,0.0,0
375,Wulanhaote,not found,-6.22,-57.75,0.0,0,0,0.0,no weather description,0.0,0
376,Angoche,MZ,-16.23,39.91,68.02,81,13,4.63,few clouds,0.0,0
377,Grand Centre,not found,-16.23,39.91,0.0,0,0,0.0,no weather description,0.0,0
378,Blagoyevo,RU,63.37,47.92,56.05,94,64,5.48,broken clouds,0.0,0
379,Evensk,RU,61.95,159.23,57.88,73,94,9.28,overcast clouds,0.0,0
380,Lata,PT,40.16,-8.33,64.99,76,0,3.85,clear sky,0.0,0
381,Kondoa,TZ,-4.9,35.78,57.54,93,100,4.74,overcast clouds,0.0,0
382,Pizhanka,RU,57.46,48.54,70.57,87,76,11.61,light rain,0.19,0
383,Bukama,CD,-9.2,25.85,64.65,41,12,3.27,few clouds,0.0,0
384,Stokmarknes,NO,68.56,14.91,55.0,76,53,5.99,broken clouds,0.0,0
385,Ajdabiya,LY,30.76,20.23,72.77,54,0,9.69,clear sky,0.0,0
386,Arona,ES,28.1,-16.68,73.0,83,0,5.82,clear sky,0.0,0
387,Iquique,CL,-20.22,-70.14,57.2,82,0,6.93,clear sky,0.0,0
388,Mackay,AU,-21.15,149.2,68.0,42,12,14.99,few clouds,0.0,0
389,Fortuna,US,40.6,-124.16,62.01,72,20,12.75,few clouds,0.0,0
390,Akureyri,IS,65.68,-18.09,50.0,93,90,5.82,light rain,0.0,0
391,Palia Kalan,IN,28.45,80.58,86.14,66,9,5.99,clear sky,0.0,0
392,Sabang,ID,5.89,95.32,82.76,75,100,3.27,light rain,0.15,0
393,Champerico,GT,14.3,-91.92,82.11,69,73,1.74,light rain,0.26,0
394,Tateyama,JP,34.98,139.87,73.99,88,75,9.17,broken clouds,0.0,0
395,Srivardhan,IN,18.03,73.02,76.89,95,100,4.23,heavy intensity rain,11.65,0
396,Asayita,not found,18.03,73.02,0.0,0,0,0.0,no weather description,0.0,0
397,Xuddur,SO,4.12,43.89,72.64,67,100,17.22,overcast clouds,0.0,0
398,Bouna,CI,9.27,-3.0,71.31,89,100,6.53,overcast clouds,0.0,0
399,Khartoum,SD,15.55,32.53,89.6,40,1,8.05,clear sky,0.0,0
400,Shumskiy,RU,54.83,99.13,66.4,81,100,10.89,overcast clouds,0.0,0
401,Sandy Bay,AU,-42.91,147.35,48.99,87,75,8.05,broken clouds,0.0,0
402,San Policarpo,PH,12.18,125.51,85.93,67,21,8.7,few clouds,0.0,0
403,Alofi,NU,-19.06,-169.92,78.8,57,40,16.11,scattered clouds,0.0,0
404,Upernavik,GL,72.79,-56.15,42.58,81,100,9.37,overcast clouds,0.0,0
405,Rawson,AR,-43.3,-65.1,39.47,68,31,6.6,scattered clouds,0.0,0
406,Bagnes,CH,46.08,7.22,66.2,52,75,6.93,broken clouds,0.0,0
407,Tomatlan,MX,19.93,-105.25,81.36,82,5,3.09,clear sky,0.0,0
408,Flinders,AU,-34.58,150.86,60.01,67,100,11.99,overcast clouds,0.0,0
409,Mys Shmidta,not found,-34.58,150.86,0.0,0,0,0.0,no weather description,0.0,0
410,Turtkul,not found,-34.58,150.86,0.0,0,0,0.0,no weather description,0.0,0
411,Severomorsk,RU,69.07,33.42,44.6,87,75,2.24,broken clouds,0.0,0
412,Saint-Pierre,RE,-21.34,55.48,68.0,72,0,8.05,clear sky,0.0,0
413,Tuatapere,NZ,-46.13,167.68,48.65,69,1,5.99,clear sky,0.0,0
414,Okha,RU,53.57,142.95,68.29,68,45,10.67,scattered clouds,0.0,0
415,Gushikawa,JP,26.35,127.87,87.8,79,1,17.22,clear sky,0.0,0
416,Yagodnoye,RU,62.55,149.67,53.08,85,100,10.58,moderate rain,1.16,0
417,Bathsheba,BB,13.22,-59.52,82.4,74,20,12.75,few clouds,0.0,0
418,Chitral,PK,35.85,71.79,76.03,34,0,0.65,clear sky,0.0,0
419,Stornoway,GB,58.21,-6.39,54.0,93,100,5.82,light rain,0.19,0
420,Gondar,ET,12.6,37.47,57.69,91,32,2.93,light rain,0.62,0
421,Yanan,not found,12.6,37.47,0.0,0,0,0.0,no weather description,0.0,0
422,Loa Janan,ID,-0.58,117.09,74.12,96,100,1.21,light rain,0.65,0
423,Faya,SA,18.39,42.45,71.6,37,0,6.31,clear sky,0.0,0
424,Lorengau,PG,-2.02,147.27,85.26,68,50,7.18,scattered clouds,0.0,0
425,Camopi,GF,3.17,-52.32,71.83,96,0,2.46,clear sky,0.0,0
426,Madiun,ID,-7.63,111.52,83.8,64,7,5.66,clear sky,0.0,0
427,Kyra,RU,49.58,111.98,73.69,67,100,5.28,overcast clouds,0.0,0
428,Port Moresby,PG,-9.44,147.18,84.2,74,40,17.22,haze,0.0,0
429,Kuche,not found,-9.44,147.18,0.0,0,0,0.0,no weather description,0.0,0
430,Marzuq,YE,14.4,46.47,82.54,45,89,8.19,overcast clouds,0.0,0
431,Te Anau,NZ,-45.42,167.72,45.39,71,18,0.22,few clouds,0.0,0
432,Trindade,BR,-16.65,-49.49,68.0,68,1,5.32,clear sky,0.0,0
433,Satitoa,not found,-16.65,-49.49,0.0,0,0,0.0,no weather description,0.0,0
434,Cootamundra,AU,-34.65,148.03,54.0,66,0,1.99,clear sky,0.0,0
435,Alyangula,AU,-13.85,136.42,77.0,50,3,12.75,clear sky,0.0,0
436,Husavik,IS,66.04,-17.34,50.0,93,90,5.82,light rain,0.0,0
437,Dingle,PH,11.0,122.67,86.76,68,11,5.73,few clouds,0.0,0
438,Khor,RU,47.89,134.95,75.54,79,72,2.89,broken clouds,0.0,0
439,Nikita,UA,44.53,34.23,57.97,66,29,4.76,scattered clouds,0.0,0
440,Lisala,CD,2.15,21.52,70.59,91,100,0.6,overcast clouds,0.0,0
441,Hami,CN,42.8,93.45,85.35,16,0,2.42,clear sky,0.0,0
442,Gat,IL,31.61,34.76,73.99,83,20,4.7,few clouds,0.0,0
443,Nizhneangarsk,RU,55.78,109.55,65.64,61,13,1.45,few clouds,0.0,0
444,Ilulissat,GL,69.22,-51.1,44.6,81,1,5.82,clear sky,0.0,0
445,Muros,ES,42.78,-9.06,64.0,78,52,1.99,broken clouds,0.0,0
446,Kamenskoye,not found,42.78,-9.06,0.0,0,0,0.0,no weather description,0.0,0
447,Hannibal,US,39.71,-91.36,84.2,51,1,4.7,clear sky,0.0,0
448,Pangnirtung,CA,66.15,-65.71,55.51,57,40,8.3,scattered clouds,0.0,0
449,Sakaiminato,JP,35.55,133.23,69.8,88,75,5.82,light intensity shower rain,0.0,0
450,Santa Vitoria Do Palmar,BR,-33.52,-53.37,38.14,77,0,6.93,clear sky,0.0,0
451,Ordu,TR,40.91,37.68,69.8,88,75,4.7,broken clouds,0.0,0
452,Ayagoz,KZ,47.97,80.44,67.46,65,84,15.55,broken clouds,0.0,0
453,Kawalu,ID,-7.38,108.21,78.73,76,100,1.72,light rain,0.13,0
454,Benalla,AU,-36.55,145.98,54.0,71,0,3.36,clear sky,0.0,0
455,Zalantun,CN,48.0,122.72,91.87,35,87,1.99,overcast clouds,0.0,0
456,Avanigadda,IN,16.02,80.92,78.8,94,90,9.17,thunderstorm with rain,0.0,0
457,Maxixe,MZ,-23.86,35.35,66.7,71,89,18.43,overcast clouds,0.0,0
458,Ginir,ET,7.13,40.7,56.05,97,85,6.71,overcast clouds,0.0,0
459,Lodja,CD,-3.48,23.43,70.43,90,57,2.08,broken clouds,0.0,0
460,Sooke,CA,48.37,-123.73,73.99,87,75,6.93,broken clouds,0.0,0
461,Azimur,not found,48.37,-123.73,0.0,0,0,0.0,no weather description,0.0,0
462,Provideniya,RU,64.38,-173.3,46.4,93,90,11.18,moderate rain,0.0,0
463,Rocha,UY,-34.48,-54.33,36.03,80,0,6.53,clear sky,0.0,0
464,Margate,GB,51.38,1.39,62.01,84,98,8.28,overcast clouds,0.0,0
465,Cairns,AU,-16.92,145.77,75.2,50,60,10.29,broken clouds,0.0,0
466,Hofn,IS,64.25,-15.21,51.22,89,100,6.89,overcast clouds,0.0,0
467,Gawler,AU,-34.6,138.73,57.0,67,52,5.99,broken clouds,0.0,0
468,Hanyang,CN,32.14,105.51,79.0,71,65,1.01,broken clouds,0.0,0
469,Yebaishou,CN,41.4,119.64,85.48,40,10,5.68,clear sky,0.0,0
470,Bengkulu,ID,-3.8,102.27,80.85,65,95,2.33,overcast clouds,0.0,0
471,Ferkessedougou,CI,9.6,-5.2,72.43,85,100,7.72,overcast clouds,0.0,0
472,Tsumeb,NA,-19.23,17.72,48.49,48,0,19.3,clear sky,0.0,0
473,Benguela,AO,-12.58,13.41,65.53,85,0,0.69,clear sky,0.0,0
474,Khorramshahr,IR,30.44,48.17,87.8,33,0,4.7,clear sky,0.0,0
475,Glenwood Springs,US,39.55,-107.32,91.4,44,1,16.11,clear sky,0.0,0
476,Greenville,US,35.61,-77.37,84.2,69,40,3.36,scattered clouds,0.0,0
477,Ancud,CL,-41.87,-73.82,44.01,100,90,6.93,mist,0.0,0
478,Vila Franca Do Campo,PT,37.72,-25.43,66.2,88,20,4.7,few clouds,0.0,0
479,Quatre Cocos,MU,-20.21,57.76,71.6,83,40,12.75,light intensity shower rain,0.0,0
480,Uyuni,BO,-20.46,-66.83,39.99,53,0,10.96,clear sky,0.0,0
481,Halifax,CA,44.65,-63.57,62.01,84,100,3.0,light rain,0.55,0
482,Lasa,IT,46.62,10.7,55.0,100,40,1.25,scattered clouds,0.0,0
483,Harwich,GB,51.94,1.28,57.0,88,39,1.99,scattered clouds,0.0,0
484,Irtyshskiy,RU,58.33,68.13,69.98,78,0,9.28,clear sky,0.0,0
485,Cayenne,GF,4.93,-52.33,78.8,94,20,2.24,few clouds,0.0,0
486,Koslan,RU,63.46,48.9,57.43,93,59,5.32,broken clouds,0.0,0
487,Caravelas,BR,-17.71,-39.25,70.68,93,0,4.59,clear sky,0.0,0
488,El Pueblito,MX,20.53,-100.45,78.8,39,75,14.99,broken clouds,0.0,0
489,San Bartolome De Tirajana,ES,27.92,-15.57,72.0,73,20,31.09,few clouds,0.0,0
490,Kazalinsk,not found,27.92,-15.57,0.0,0,0,0.0,no weather description,0.0,0
491,Liepaja,LV,56.54,21.04,42.8,100,0,2.24,fog,0.0,0
492,Waipawa,NZ,-41.41,175.52,50.0,76,100,11.56,overcast clouds,0.0,0
493,Buin,CL,-33.73,-70.75,51.8,62,0,3.36,clear sky,0.0,0
494,Fukue,JP,32.69,128.84,71.6,88,75,5.82,light intensity shower rain,0.0,0
495,Egvekinot,RU,66.32,-179.17,47.32,88,100,2.82,overcast clouds,0.0,0
496,Agua Branca,BR,-5.89,-42.64,79.02,44,57,4.18,broken clouds,0.0,0
497,Manakara,MG,-22.13,48.02,64.47,91,1,3.36,clear sky,0.0,0
498,Hambantota,LK,6.12,81.12,77.0,100,75,6.93,broken clouds,0.0,0
499,Sorvag,not found,6.12,81.12,0.0,0,0,0.0,no weather description,0.0,0
500,Sibu,MY,2.3,111.82,78.8,88,20,8.05,few clouds,0.0,0
501,Souillac,MU,-20.52,57.52,71.6,83,40,12.75,light intensity shower rain,0.0,0
502,Biak,ID,-0.91,122.88,80.13,81,68,5.3,moderate rain,1.51,0
503,Leningradskiy,RU,69.38,178.42,43.84,76,100,15.97,overcast clouds,0.0,0
504,Samusu,not found,69.38,178.42,0.0,0,0,0.0,no weather description,0.0,0
505,Zagare,LT,56.36,23.25,53.6,93,10,2.24,clear sky,0.0,0
506,Katsuura,JP,35.13,140.3,73.99,88,75,9.17,broken clouds,0.0,0
507,Douentza,ML,15.0,-2.95,82.58,53,100,3.2,light rain,0.31,0
508,Englewood,US,39.65,-104.99,70.0,88,75,14.99,light rain,0.58,0
509,Manadhoo,MV,5.77,73.38,83.62,77,100,11.05,overcast clouds,0.0,0
510,Bairiki,KI,1.33,172.98,87.8,62,75,8.05,broken clouds,0.0,0
511,Tongliao,CN,43.61,122.27,90.54,32,0,4.09,clear sky,0.0,0
512,Gra Liyia,GR,35.02,25.68,75.0,54,0,21.0,clear sky,0.0,0
513,Geraldton,AU,-28.77,114.6,59.0,82,90,13.87,overcast clouds,0.0,0
514,Marrakesh,MA,31.63,-8.01,84.2,39,40,4.7,scattered clouds,0.0,0
515,North Bend,US,43.41,-124.22,69.01,77,1,23.04,clear sky,0.0,0
516,Tapiramuta,BR,-11.85,-40.79,61.23,100,50,4.54,scattered clouds,0.0,0
517,Vao,NC,-22.67,167.48,72.28,79,99,15.46,overcast clouds,0.0,0
518,Beisfjord,NO,68.38,17.6,51.8,81,33,14.99,scattered clouds,0.0,0
519,Guadalupe Y Calvo,MX,26.1,-106.97,62.33,95,8,5.06,moderate rain,1.1,0
520,Nuuk,GL,64.18,-51.72,41.0,93,0,8.05,clear sky,0.0,0
521,Nyurba,RU,63.28,118.33,78.42,49,19,5.28,few clouds,0.0,0
522,Krasnyy Bogatyr,RU,56.01,41.13,62.35,98,42,9.28,scattered clouds,0.0,0
523,Vestmannaeyjar,IS,63.44,-20.27,52.79,91,99,6.96,light rain,0.24,0
524,Alice Springs,AU,-23.7,133.88,55.4,37,10,4.7,clear sky,0.0,0
525,Bambanglipuro,ID,-7.95,110.28,82.42,71,98,7.54,overcast clouds,0.0,0
526,Whitehorse,CA,60.72,-135.05,53.6,81,90,6.93,light rain,0.0,0
527,Jutai,BR,-5.18,-68.9,73.54,89,2,0.94,clear sky,0.0,0
528,Pedini,GR,39.6,20.84,64.99,93,0,1.12,clear sky,0.0,0
529,Paamiut,GL,61.99,-49.67,40.95,92,57,9.66,broken clouds,0.0,0
530,Aripuana,BR,-9.17,-60.63,74.32,59,0,1.63,clear sky,0.0,0
531,Sulphur Springs,US,33.14,-95.6,91.4,52,1,9.17,clear sky,0.0,0
532,Robertsport,LR,6.75,-11.37,75.94,85,100,13.82,light rain,0.19,0
533,Jiddah,not found,6.75,-11.37,0.0,0,0,0.0,no weather description,0.0,0
534,Wucheng,CN,29.6,118.17,82.99,99,64,0.45,moderate rain,1.05,0
535,Kindia,GN,10.06,-12.87,69.94,100,100,3.0,overcast clouds,0.0,0
536,Umaria,IN,23.53,80.83,78.1,80,100,2.93,moderate rain,1.13,0
537,Ploemeur,FR,47.73,-3.43,57.99,82,90,6.93,overcast clouds,0.0,0
538,Sosnovo-Ozerskoye,RU,52.52,111.54,77.47,53,0,3.22,clear sky,0.0,0
539,Gashua,NG,12.87,11.05,82.24,63,100,13.8,moderate rain,1.69,0
540,Capalna,RO,46.73,22.1,55.4,82,47,5.82,scattered clouds,0.0,0
541,Visavadar,IN,21.38,70.68,81.84,83,97,7.25,overcast clouds,0.0,0
542,Eureka,US,40.8,-124.16,64.99,73,2,5.01,clear sky,0.0,0
543,Otjimbingwe,NA,-22.35,16.13,47.57,49,0,11.52,clear sky,0.0,0
544,Clinton,US,42.59,-82.92,80.01,69,75,8.05,broken clouds,0.0,0
545,Ust-Uda,RU,54.17,103.03,63.86,93,100,5.68,light rain,0.38,0
546,Asau,RO,46.43,26.4,48.99,87,28,3.42,scattered clouds,0.0,0
547,High Rock,BS,26.62,-78.28,86.0,79,75,5.82,thunderstorm,0.0,0
548,Sfantu Gheorghe,RO,45.87,25.78,54.0,82,100,1.01,overcast clouds,0.0,0
549,Cockburn Town,TC,21.46,-71.14,82.04,85,0,17.76,clear sky,0.0,0
550,Eregli,TR,37.51,34.05,66.79,36,0,0.98,clear sky,0.0,0
551,Takoradi,GH,4.88,-1.76,73.33,87,30,8.12,scattered clouds,0.0,0
552,Poum,NC,-20.23,164.02,73.6,75,17,4.03,few clouds,0.0,0
553,Nanga Eboko,CM,4.68,12.37,67.69,98,100,3.44,light rain,0.75,0
554,Qandala,SO,11.47,49.87,89.19,51,100,8.23,overcast clouds,0.0,0
555,Amapa,BR,1.0,-52.0,70.83,96,0,0.6,clear sky,0.0,0
556,Nelson Bay,AU,-32.72,152.15,60.01,62,40,21.92,scattered clouds,0.0,0
557,Malatya,TR,38.5,38.0,71.6,35,0,6.93,clear sky,0.0,0
558,Sinayawan,PH,6.71,125.31,85.46,67,2,2.57,clear sky,0.0,0
559,Marshall,US,34.38,-86.33,80.01,65,1,3.36,clear sky,0.0,0
560,Belaya Gora,RU,68.53,146.42,59.59,44,77,7.49,broken clouds,0.0,0
561,Colac,AU,-38.33,143.58,53.01,86,0,1.01,clear sky,0.0,0
562,Maragogi,BR,-9.01,-35.22,74.03,84,10,6.76,clear sky,0.0,0
